	src	mt	score
751	The government of Russia published messages of condolences from President Vladimir Putin and Governor of Dagestan Sergei Melikov, in which they promised to pay 1 million Russian rubles to the families of the deceased, as well as declared a day of mourning.	Die russische Regierung veröffentlichte Kondolenzmeldungen von Präsident Wladimir Putin und Gouverneur von Dagestan Sergej Melikov, in denen sie die Zahlung von 1 Million russischen Rubel an die Familien der Verstorbenen versprach und einen Trauertag ausrief.	-20.0
752	Danny is later selected for SBS missions in the Aegean Sea and fighting along partisans on Crete and in raids in Yugoslavia.	Danny wird später für SBS-Missionen im Ägäischen Meer ausgewählt und kämpft neben Partisanen auf Kreta und in Raids in Jugoslawien.	-11.0
753	Although Israel managed to qualify by topping the group, Pakistan achieved a memorable victory over Iran by 4–1 and secure a draw against Israel, finishing in third place in the group, ahead of hosts India but behind Iran.Changezi also participated in various friendly tournaments, including the Merdeka Cup hosted in Malaysia after the country first participation in 1960.	Obwohl es Israel gelang, sich durch die Spitze der Gruppe qualifizieren zu können, erzielte Pakistan einen unvergesslichen Sieg gegen den Iran mit 4–1 und sicherte sich einen Zug gegen Israel, beendete in der Gruppe an dritter Stelle, vor den Gastgebern Indiens, aber hinter dem Iran.Changezi nahm auch an verschiedenen Freundschaftsturniern teil, darunter der Mandela Cup, der in Malaysia nach der ersten Teilnahme des Landes 1960 stattfand.	-23.0
754	Hammerstein drove the same type of BMW - of the same colour and with almost the same number plate - which was parked nearby.	Hammerstein fuhr den gleichen Typ von BMW - von der gleichen Farbe und mit fast der gleichen Nummerntafel -, die in der Nähe geparkt wurde.	-12.0
755	It is no coincidence that the ancient and numerous family of the Mamilovs (the native Erzians), had an image of an eagle as their coat of arms.	Es ist kein Zufall, dass die alte und zahlreiche Familie der Mamilows (die Erzianer), hatte ein Bild von einem Adler als Wappen.	-16.0
756	"As an actor, Sherman made appearances in television shows such as The Marvelous Mrs. Maisel"" and ""Orange Is the New Black""."	Als Schauspieler erschien Sherman in Fernsehsendungen wie „The Marvelous Mrs. Maisel“ und „Orange Is the New Black“.	0.0
757	Murphy and her colleagues uncovered that the vaccine increased the risk of acute bowel obstruction(intussusception).	Murphy und ihre Kollegen entdeckten, dass das Impfstoff das Risiko einer akuten Darmverhinderung (Intusszeption) erhöhte.	-11.0
758	A 1939 pamphlet from the company celebrating their 47th anniversary would place the establishment date in 1892.	Eine 1939 erschienene Broschüre zur Feier ihres 47. Jahrestags beschreibt das Gründungsdatum 1892.	-13.0
759	On the other hand, the finalists of the short film category received a total of ₱100,000 (US$1,785~) each for their finished films.	Auf der anderen Seite erhielten die Finalisten der Kurzfilm-Kategorie insgesamt ₱100,000 (US$1,785~) für ihre fertigen Filme.	-7.0
760	She leads campaign against illegal logging for charcoal production and ranching in Amazonian settlements in the Praia-Alta Piranheria region.	Sie führt eine Kampagne gegen die illegale Holzfischerei für die Kohleproduktion und das Ranchen in den Amazonas-Aufstädten in der Region Praia-Alta Piranheria.	-21.0
761	Waldemar Rodrigues da Paixão (February 22, 1916 - 1990), better known as Mestre Waldemar (Valdemar, Waldemar da Liberdade, Waldemar do Pero Vaz), was a Bahian capoeira mestre.	Waldemar Rodrigues da Paixão (* 22. Februar 1916 in Buenos Aires; † 1990 ebenda), besser bekannt als Mestre Waldemar, war ein bayerischer Capoeira mestre.	-17.0
762	After a few hundred meters, the vehicle was stopped near a maintenance door in the twenty-meter-high noise barrier along the A6 freeway at L'Haÿ-les-Roses, which the kidnappers had planned to use to escape, trapping them with a grenade to avoid being followed.	Nach einigen hundert Metern wurde das Fahrzeug bei einer Wartungstür in der 20 Meter hohen Geräuschsperre entlang der Autobahn A6 bei L'Haÿ-les-Roses gestoppt, die die Entführer geplant hatten, um zu entkommen zu benutzen, wobei sie mit einer Grenade gefangen gehalten wurden, um nicht gefolgt zu werden.	-25.0
763	Nick made his debut for Castres Olympique in Round 2 of the Top 14 on 10 September 2021, starting at number 6 in their win over ASM Clermont Auvergne.	Nick debütierte am 10. September 2021 in der zweiten Runde der Top 14 bei den Castres Olympique, wo er mit dem Sieg gegen ASM Clermont Auvergne auf Platz 6 begann.	-6.0
764	He later claimed he acquired these manuscripts from a mountaineer named Ygo Syka for 18 pesos and exchanged them for rare books being disposed of by the National Library in 1912.	Später behauptete er, dass er diese Manuskripte von einem Bergsteiger namens Ygo Syka für 18 Pesos erwarb und sie für seltene Bücher ausgetauscht hatte, die 1912 von der Nationalbibliothek abgeschafft wurden.	-6.0
765	Bricard began playing chess at age 12.Bricard won the 1993 French Chess Championship, and finished third in the championship of the following year, behind Marc Santo-Roman and Manuel Apicella.	Bricard begann mit 12 Jahren Schach zu spielen, gewann 1993 die französische Schachmeisterschaft und endete im folgenden Jahr auf dem dritten Platz hinter Marc Santo-Roman und Manuel Apicella.	-3.0
766	An artist and aesthete himself, he saw in the arts the possibility of enriching the lives of the whole population.	Als Künstler und ästhetisch selbst sah er in den Künsten die Möglichkeit, das Leben der ganzen Bevölkerung zu bereichern.	-6.0
767	Led by head coach Kyle Neptune in his second year as a head coach, the Wildcats played their home games at the Finneran Pavilion on the school's campus in the Philadelphia suburb of Villanova, Pennsylvania and Wells Fargo Center as members of the Big East Conference.	Unter Leitung des Cheftrains Kyle Neptune im zweiten Jahr als Cheftrainer spielten die Wildcats ihre Heimspiele am Finneran Pavilion auf dem Campus der Schule in der Philadelphia Vorstadt von Villanova, Pennsylvania und Wells Fargo Center als Mitglieder der Big East Conference.	-3.0
768	He served as a Member of the Kerala Legislative Assembly for Neduvathur from 2006 to 2011 and 1987 to 1996, representing the Communist Party of India (Marxist).Raghaven died from COVID-19 aged 69 in 2021.	Er war Mitglied der Kerala Legislative Assembly für Neduvathur von 2006 bis 2011 und 1987 bis 1996, wo er die Kommunistische Partei Indiens (Marxist) repräsentierte.Raghaven starb bei COVID-19 im Alter von 69 Jahren im Jahr 2021.	-6.0
769	He previously coached for Little Axe High School, Moore High School, Durant High School, Bartlesville High School, and Westmoore High School.	Er besuchte die Little Axe High School, die Moore High School, die Durant High School, die Bartlesville High School und die Westmoore High School.	-9.0
770	This is a list of songs that reached the top 10 on the Billboard Mainstream Top 40 (or Pop Airplay) chart in 2004.	Dies ist eine Liste der Songs, die die Top 10 auf der Billboard Mainstream Top 40 (oder Pop Airplay) Chart im Jahr 2004 erreicht haben.	-2.0
771	Nouri Zangir, who came to Baku in 2014 and accepted Azerbaijani citizenship, took part in the selection of the Azerbaijan national under-19 football team.	Nouri Zangir, der 2014 nach Baku kam und die azerbaidschanische Staatsbürgerschaft angenommen hat, nahm an der Auswahl der azerbaidschanischen Fußballnationalmannschaft unter 19 Jahren teil.	-1.0
772	In 1995, he opened his own private theater and continued experimenting with acting and improvisation, incorporating the ideas of Gurdjieff.	1995 eröffnete er sein eigenes privates Theater und experimentierte weiterhin mit Schauspiel und Improvisation, wobei er die Ideen von Gurdjieff einschlug.	-5.0
773	The latter did not occupy the building, as it lacked the CAD $4,000,000 needed to adapt it for people with cognitive impairments.	Letzteres besetzte das Gebäude nicht, da es die CAD $ 4 Millionen fehlte, die benötigt wurden, um es für Menschen mit kognitiven Beeinträchtigungen anzupassen.	-14.0
774	Z Cam attempted to hide the impact the US-China trade war had on their warranties from their customers through removing this information from the press and Facebook groups.Z Cam's cameras are designed by the Chinese design company IDING (Chengdu) Innovation Technology Ltd based in Chengdu in China.	Z Cam versuchte, den Einfluss des US-China-Handelskrieges auf ihre Garantien von ihren Kunden zu verbergen, indem sie diese Informationen aus den Presse- und Facebook-Gruppen entfernt.Z Cam-Kameras sind von der chinesischen Designfirma IDING (Chengdu) Innovation Technology Ltd mit Sitz in Chengdu in China entworfen.	-6.0
775	Sadeghi plays for the Iran's senior women's national team and participated in International official tournaments as following:	Sadeghi spielt für die iranische Senior Women's National Team und nahm an internationalen offiziellen Turnieren wie folgt teil:	-6.0
776	Gaucher IV was married by 1258 at the latest to Isabelle von Lezinnes (d. after 1265) from the Villehardouin family, a great-granddaughter of the chronicler Geoffrey of Villehardouin.	Gaucher IV. heiratete 1258 zuletzt Isabelle von Lezinnes (d. nach 1265) aus der Familie Villehardouin, eine Großmutter des Kroniker Geoffrey von Villehardouin.	-17.0
777	Other common symptoms include changes in the skin texture, color, and temperature; changes in hair and nail growth; skin sensitivity to touch, also known as allodynia; and dizziness, especially when going to a standing position after sitting.	Andere häufige Symptome umfassen Veränderungen in der Haut Textur, Farbe und Temperatur; Veränderungen in der Haar- und Nägelwachstum; Hautempfindlichkeit zum Berühren, auch bekannt als Allodynia; und Schwindel, vor allem, wenn man nach dem Sitzen in eine standende Position geht.	-25.0
778	These shows often included him dressing up in hypermasculine archetypes (such as a biker) and using prosthetics to have sex with his partner at the time.	In diesen Shows trug er oft Hypermaskuline-Archetypen (z. B. einen Radfahrer) auf und benutzte Prothesen, um Sex mit seinem Partner zu haben.	-17.0
779	As she once stated, her desire to change her surname was due to marginalization she endured by her relatives who to this day refuse to acknowledge her because of her transition.	Wie sie einmal erklärt hat, war ihr Wunsch, ihren Nachnamen zu ändern, auf die Marginalisierung zurückzuführen, die sie von ihren Verwandten erlitten hat, die sie bis heute wegen ihres Übergangs nicht anerkennen.	-5.0
780	Iza stated that the tour for her second studio album starts with a show at the first edition of The Town festival, on September 10th.	Iza erklärte, dass die Tour für ihr zweites Studioalbum mit einer Show bei der ersten Ausgabe des The Town Festival am 10. September beginnt.	-1.0
781	She competed at the 2019 European Games, winning the silver medal, EuroBasket Women 2019, 2022 FIBA 3x3 Europe Cup, and 2023 European Games.She played for TalTech.	Sie konkurrierte bei den Europäischen Spielen 2019, gewann die Silbermedaille, EuroBasket Women 2019, 2022 FIBA 3x3 Europe Cup und 2023 European Games.	-25.0
782	Roderick Yong earned the 2008 Teacher Day's Retired Teacher Award, which came with a gold medal, a certificate of honor, cash in the amount of $4,000, access to a first-class ward at the government hospital, and free medical care at home from a government nurse.	Roderick Yong erhielt den Lehrertag 2008 Retired Teacher Award, der mit einer Goldmedaille, einem Ehrenzertifikat, Bargeld in Höhe von $ 4.000, Zugang zu einer erstklassigen Abteilung im Regierungskrankenhaus und kostenlose medizinische Versorgung zu Hause von einer staatlichen Krankenschwester kam.	-8.0
783	On the Chutzen, as well as on the Gurten and the Bantiger, there has been an important watchtower in old Bern since the early modern period.	Auf dem Chutzen sowie auf dem Gurten und dem Bantiger gibt es seit der frühen Moderne einen wichtigen Wachturm im alten Bern.	0.0
